created_at,author,cleaned_tweet,label
2023-03-12 15:09:08+00:00,ImYadavsanjay,awan panas guguran gunung merapi maret pukul wib jarak luncur m mengarah barata day,gunung
2023-03-12 15:08:21+00:00,abeldoexist,segunung gunung pemerintah rasa sumber listrik tenaga,gunung
2023-03-12 15:08:14+00:00,rimaaaadpya,video kejadian awanpanas guguran merapi tanggal maret pukul wib stasiun cctv tunggularum sleman masyara,gunung
2023-03-12 15:08:11+00:00,2521ofWin,kalo hobinya naik gunung berapi,gunung
2023-03-12 15:07:51+00:00,jalanjalandotin,sudah berapa gunung kalian daki merupakan bagian seven summit,gunung
2023-03-12 15:07:48+00:00,moyla_putri, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 15:07:21+00:00,dea_pinkyMenang,gunung merapi,gunung
2023-03-12 15:07:20+00:00,dhnrlhdy,terjadi awan panas guguran gunung merapi maret pukul wib jarak luncur m mengarah barata daya k beb,gunung
2023-03-12 15:07:06+00:00,AdanJik,generasi muda diajarkan menyadarkan orang orang tua menyebalkan bapak ir benny dwika lonanda st m,gunung
2023-03-12 15:06:58+00:00,teteh_ui,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 15:06:54+00:00,negativisme,mesjid gunung jalan sungai lengkap tanpa sampah indonesia,gunung
2023-03-12 15:06:42+00:00,gilrandyam_,energy kaki gunung sinyal streaming vc lncar jaya,gunung
2023-03-12 15:06:31+00:00,ojienovic,warga merapi info awan panas guguran gunung merapi maret pukul wib jarak luncur m men,gunung
2023-03-12 15:06:31+00:00,ApihDodon,kamis luhkan kab bgr pokdakan fokspeda ds putat nutug kec ciseeng ekor ikan lele uk cm hrg ekor kec gunung sindur kab bogor luhlapor giatluhkansatminkalbogor bgr produksi,gunung
2023-03-12 15:06:26+00:00,WellToto,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 15:06:22+00:00,sburuz,terjadi awan panas guguran gunung merapi maret pukul wib jarak luncur m mengarah barata daya k beb,gunung
2023-03-12 15:06:22+00:00,itunama2hari,pemutakhiran rekomendasi status aktivitas siaga gunung merapi wargamerapi badan geologi telah melakukan evaluasi terkait den,gunung
2023-03-12 15:06:15+00:00,ojienovic,video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun cctv tunggu,gunung
2023-03-12 15:06:02+00:00,ABHTM,gunung kelud,gunung
2023-03-12 15:06:02+00:00,chrrynblssm,mandali salah kata istilah populer setiap kali gunung merapi batuk memuntahkan lava dalam pe,gunung
2023-03-12 15:06:01+00:00,Arie71733194,sby before gunung ternyata bisa mengubah orang plus menjadi minus membuka kecurangannya sendirika,gunung
2023-03-12 15:05:58+00:00,hariningapain, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 15:05:57+00:00,alboy_aboe,turun gunung pesantren kiyai disambangi ternyata mrk butuh sama politik identitas mrk nyinyirin sendiri dasar munafik para ulama ingat pernah dizholimi umat jng salah pilih biar mrk jalani dulu karma duniawi,gunung
2023-03-12 15:05:41+00:00,ojienovic,beginiah kondisi terkini salah desa terdampak erupsi gunung merapi parah desa jombong kec,gunung
2023-03-12 15:05:39+00:00,OfficialRyan_4,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 15:05:30+00:00,dewe_lah,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis mala,gunung
2023-03-12 15:05:30+00:00,WatuLor77,relawan aliansi nasional indonesia sejahtera menyampaikan puncak gunung lawu jawa tengah anies presid,gunung
2023-03-12 15:05:24+00:00,krisna1014,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 15:05:22+00:00,EricPras4,gunung merapi malam,gunung
2023-03-12 15:05:20+00:00,Rosytsdk_,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis mala,gunung
2023-03-12 15:05:03+00:00,ekokepe,warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 15:05:01+00:00,ririnmanaba,kondisi jalanan sekitar ketep jl magelang selo boyolali imbas erupsi gunung merapi pakai masker keluar,gunung
2023-03-12 15:05:00+00:00,ojienovic,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 15:04:58+00:00,rimaaaadpya,gunung merapi jawa tengah erupsi stay save wilayah jogja sekitarnya abunya sudah sampai magelang,gunung
2023-03-12 15:04:33+00:00,arifnursahid,gunung merapi malam,gunung
2023-03-12 15:04:27+00:00,Arie71733194,ibu smi ibu percaya info eksternal jelas kasus david internal kemenkeu mendet,gunung
2023-03-12 15:04:18+00:00,faisalramdani23,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 15:04:03+00:00,antaranews,bpptkg potensi bahaya sisi barat laut gunung merapi,gunung
2023-03-12 15:04:01+00:00,Jateng_Twit,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis malam aktivitas gunung merapi tampak aktif mengeluarkan guguran awan panas hajar prasetyo,gunung
2023-03-12 15:03:36+00:00,mutiaragndsr,bakso rumah nanya tetangga gunung ,gunung
2023-03-12 15:03:33+00:00,beritaekonomi24,gunung merapi erupsi raja yogya minta warga tenang kerusakan akibat tambang tertutupi,gunung
2023-03-12 15:03:12+00:00,HeheiiiBoiii,gunung merapi erupsi,gunung
2023-03-12 15:03:12+00:00,itunama2hari,warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 15:03:02+00:00,whiskeyyblues,masjid gunung jalan sungai lengkap tanpa sampah indonesia,gunung
2023-03-12 15:02:56+00:00,mienazetty,camni rupanya buang taik kucen duduk rumah tinggi gunung kinabalu,gunung
2023-03-12 15:02:39+00:00,_andisaputra23,gunung api kiamat gunung merapi meletus pulau jawa,gunung
2023-03-12 15:02:39+00:00,dzakuyyy,generasi muda diajarkan menyadarkan orang orang tua menyebalkan bapak ir benny dwika lonanda st m,gunung
2023-03-12 15:02:36+00:00,wisnupram22,bogor malang angkatan pagi gunung harta transport solutions volvo b r hp shift bogor jakarta surabaya malang,gunung
2023-03-12 15:02:34+00:00,dimwics,awanpanas guguran gunung merapi maret pukul wib terekam cctv induk frekom kemirikebo turi sleman v,gunung
2023-03-12 15:02:28+00:00,Sorasachi__,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis m,gunung
2023-03-12 15:02:14+00:00,NeonKubik,capek lu ampe panjat gunung nyampein wan kasbon presiden kami lupa wan kasbon bapak politik identitas,gunung
2023-03-12 15:01:44+00:00,0xmiLaaWin2,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis m,gunung
2023-03-12 15:01:43+00:00,dawifuku,gunung bromo boleh,gunung
2023-03-12 15:01:33+00:00,sniper_killing,halloooo tak lari gunung d kejar mahyuddin jangan lupa basuh kaki sabelum masuk penjara sebab lu kaki sakau maaaaaa,gunung
2023-03-12 15:01:28+00:00,abimpangarso, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 15:01:28+00:00,nojakapan41, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 15:01:28+00:00,cakepansiiboy,awanpanas guguran gunung merapi maret pukul wib terekam cctv induk frekom kemirikebo turi sleman,gunung
2023-03-12 15:01:21+00:00,kualuh_hulu,pos lantas terpadu kualuh selatan polsek kualuh hulu melaksanakan patroli malam blue light jalinsum sekitar desa gunung melayu kec kualuh selatan minggu pkl wib kapoldasumut kapoldasumaterautara poldasumut poldasumaterautara polreslabuhanbatu,gunung
2023-03-12 15:01:18+00:00,den37255370,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis m,gunung
2023-03-12 15:01:17+00:00,nik_pooll, warga merapi info video rekaman kejadian awan panas guguran gunung merapi maret pukul wib sta,gunung
2023-03-12 15:00:57+00:00,shivaulhaq,merapi gunung gagah perkasa tinggi menjulang angkasa kepulan asap mengejutkan ia menunjukkan kekuasaannya,gunung
2023-03-12 15:00:50+00:00,ramadhanfazri__,tahukah menggapai puncak rajawali melalui jalur kaliangkrik perlu turun kawah naik bibir,gunung
2023-03-12 15:00:47+00:00,dimwics, warga merapi info awan panas guguran gunung merapi maret pukul wib jarak luncur m mengarah ke,gunung
2023-03-12 15:00:46+00:00,azreenyunus10,kangar tempat favorite permandangan sawah padi gunung bukit chuping sekolah balai polis kedai kedai makan amp kopi akhirnya laluan train minit je jarak,gunung
2023-03-12 15:00:44+00:00,reogjpg,gunung lawu coba,gunung
2023-03-12 15:00:42+00:00,AHKurnia,gunung merapi malam ini,gunung
2023-03-12 15:00:17+00:00,decibeljunkie, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib pos peng,gunung
2023-03-12 15:00:14+00:00,catreonot, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 15:00:11+00:00,ninjaien,ninja hatori mendaki gunung lewati sawah lalisa guncang jakarta lisa lalisa money,gunung
2023-03-12 15:00:10+00:00,ddavidpanjaitan,ngasih gunung merapi meletus dikira pantun,gunung
2023-03-12 15:00:09+00:00,tempodotco,imbas erupsi gunung merapi desa krinjing magelang tertimbun abu vulkanik setebal cm temponasional,gunung
2023-03-12 15:00:08+00:00,abyfergiawan21,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis m,gunung
2023-03-12 15:00:06+00:00,nadiaslsblla,gambaran umum temperatur jawa suhu puncak pukul siang nanti wilayah gunung pegunungan memang tempat terbaik bu,gunung
2023-03-12 15:00:00+00:00,OOTDFESS,ada bingung cari sandal lokal rekomendasi sepatu sandali gunung bagus ootd,gunung
2023-03-12 14:59:48+00:00,ReyzaRomance,terjadi awan panas guguran gunung merapi maret pukul wib jarak luncur m mengarah barata daya k beb,gunung
2023-03-12 14:59:46+00:00,ariefbudi0002,relawan aliansi nasional indonesia sejahtera menyampaikan puncak gunung lawu jawa tengah anies presid,gunung
2023-03-12 14:59:43+00:00,ToBebetter05,simple padang sore sunrise makan durian repot naik gunung bawa durian se kulit nya,gunung
2023-03-12 14:59:33+00:00,metz_chance,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis m,gunung
2023-03-12 14:59:32+00:00,dfg_Sembada,pantes suhu kota makin panas gunung api meletus sebuah thread singkat siang panas ini,gunung
2023-03-12 14:59:29+00:00,armandaa__,kondisi jalanan sekitar ketep jl magelang selo boyolali imbas erupsi gunung merapi pakai masker kelua,gunung
2023-03-12 14:59:24+00:00,lahiyaaa_,gua naik gunung makanya belom beli,gunung
2023-03-12 14:59:20+00:00,AmiiPoerwa,romo kevas pengurus psi jabar sabtu maret wib korban begal sekitar vila nusa indah cluster gar,gunung
2023-03-12 14:59:00+00:00,Mukti_Pml6,gunung merapi malam ini,gunung
2023-03-12 14:58:53+00:00,likealwaysy,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 14:58:51+00:00,fairychannn,gunung merapi meletus putus pacar,gunung
2023-03-12 14:58:48+00:00,alu_gara,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 14:58:40+00:00,Am_iHmn,gunung sinabung salah tahun lalu,gunung
2023-03-12 14:58:38+00:00,yogaAK47,tahukah menggapai puncak rajawali melalui jalur kaliangkrik perlu turun kawah naik bibir,gunung
2023-03-12 14:58:35+00:00,dnnhwng,ngasih gunung merapi meletus dikira pantun,gunung
2023-03-12 14:58:25+00:00,GagakNewww,gunung merapi malam ini,gunung
2023-03-12 14:58:24+00:00,antaramakassar,kepala bpptkg potensi bahaya sisi barat laut gunung merapi,gunung
2023-03-12 14:58:13+00:00,augblithee,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 14:58:13+00:00,BbH04Nj13, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 14:58:10+00:00,YayasanYuha,kangen merapi gak suasana candi prambanan berlatar belakang gunung merapi,gunung
2023-03-12 14:57:56+00:00,afithk, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 14:57:32+00:00,BhumiPerdikan,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 14:57:28+00:00,olindiana,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 14:57:15+00:00,AdoubleH_,buang taik kucen duduk rumah tinggi gunung kinabalu,gunung
2023-03-12 14:57:07+00:00,FOODFESS2,enak bakso deket rumah tetangga kehidupan kaki gunung everest,gunung
2023-03-12 14:56:44+00:00,independen_yes,gunung merapi muntahkan kali guguran awan panas sejak kemarin daerah terdampak minggu gunungmerapi,gunung
2023-03-12 14:56:43+00:00,jungkookmybaeby,km udh pernah traveling karimun blm bajo udh pernah liat komodo udah pernah berenang manja raja ampat udh pernah mendaki gunung rinjani udh pernah main sama gajah way kambas cobain yukk bikin list traveling seluruh indo dijamin betahh,gunung
2023-03-12 14:56:41+00:00,Justinjay_Jj,gunung kidul langsung disemen biar digali orang,gunung
2023-03-12 14:56:26+00:00,jamaludin_009,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 14:56:23+00:00,jamaludin_009,kangen merapi gak suasana candi prambanan berlatar belakang gunung merapi,gunung
2023-03-12 14:56:17+00:00,Mawar21400490,gunung ledang checked,gunung
2023-03-12 14:56:03+00:00,WartaKepri,pasca erupsi gunung merapi polisi bersihkan jalan dampak abu vulkaniknya gt,gunung
2023-03-12 14:56:02+00:00,rashelFarizi,mereka menyebutnya sebagai gunung api kiamat gunung merapi meletus pulau jawa,gunung
2023-03-12 14:56:02+00:00,howyoulikeme_,namanya doa kapan terkabulnya pas pulang kampus barusan jalan mikir liat gunung merapi erupsi malam pasti keliatan banget tiba tiba an erupsi gunungnya keliatan jelas banget lava nya ngalir sampe bawah,gunung
2023-03-12 14:55:54+00:00,cuciah,warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 14:55:39+00:00,syaaamyn,buang taik kucen duduk rumah tinggi gunung kinabalu,gunung
2023-03-12 14:55:36+00:00,lilmiss_yerim,mohon maap sibuk pindah rumah baru pindah deket gunung biar gampang kalo healing tmi,gunung
2023-03-12 14:55:32+00:00,EmiliaKotensa,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 14:55:28+00:00,EmiliaKotensa,kangen merapi gak suasana candi prambanan berlatar belakang gunung merapi,gunung
2023-03-12 14:55:25+00:00,ainagotthejuice,oo camni rupanya buang taik kucen duduk rumah tinggi gunung kinabalu,gunung
2023-03-12 14:55:20+00:00,theastroboy28,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 14:55:06+00:00,andrienovich,kondisi jalanan sekitar ketep jl magelang selo boyolali imbas erupsi gunung merapi pakai masker keluar,gunung
2023-03-12 14:55:00+00:00,hjwmatchaa,drawing walaupun cuma bisa gambar gunung matahari sawah,gunung
2023-03-12 14:54:33+00:00,NR53565863,romo kevas pengurus psi jabar sabtu maret wib korban begal sekitar vila nusa indah cluster gar,gunung
2023-03-12 14:54:28+00:00,gwTYA_,gunung merapi malam ini,gunung
2023-03-12 14:54:22+00:00,hwahwp,generasi muda diajarkan menyadarkan orang orang tua menyebalkan bapak ir benny dwika lonanda st m,gunung
2023-03-12 14:54:20+00:00,Ojol_kAlem,pertambangan merusak bencana pakai data,gunung
2023-03-12 14:54:19+00:00,HeheiiiBoiii,efek gunung erupsi mngkn,gunung
2023-03-12 14:54:07+00:00,jhon_mudjiyanto,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 14:54:04+00:00,jhon_mudjiyanto,kangen merapi gak suasana candi prambanan berlatar belakang gunung merapi,gunung
2023-03-12 14:53:59+00:00,3sadiw,beginiah kondisi terkini salah desa terdampak erupsi gunung merapi parah desa jombong kec,gunung
2023-03-12 14:53:46+00:00,rabbaniahmad_,setelah sekian suku hari hilang recovery diri semula nk story pasal pengalaman amp member guide gogo ranger potte,gunung
2023-03-12 14:53:36+00:00,kevinfhyl_,beginiah kondisi terkini salah desa terdampak erupsi gunung merapi parah desa jombong kec,gunung
2023-03-12 14:53:29+00:00,andhika_adhitia,kangen merapi gak suasana candi prambanan berlatar belakang gunung merapi,gunung
2023-03-12 14:53:18+00:00,dysTL, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 14:53:17+00:00,nurdinyudha,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis m,gunung
2023-03-12 14:53:03+00:00,soloposdotcom,abu vulkanis gunung merapi selimuti tanaman cabai tlogolele boyolali,gunung
2023-03-12 14:53:01+00:00,furflurryy,pulau pandan jauh tengah gunung daik bercabang hancur badan dikandung tanah budi baik dikenang til gunung,gunung
2023-03-12 14:53:01+00:00,urmyvocado,ngasih gunung merapi meletus dikira pantun,gunung
2023-03-12 14:52:46+00:00,petabencana, bencana bot melaporkan letusan gunung api sekitarmu silahkan kirim pesan melalui whatsapp facebook messenger telegram link bio,gunung
2023-03-12 14:52:42+00:00,Ketiksukahati,terjadi awan panas guguran gunung merapi maret pukul wib jarak luncur m mengarah barata daya k beb,gunung
2023-03-12 14:52:37+00:00,emhawinoto,ini insinyur sering ngelantur dah kemaren video cgi dibilang asli video kejadian gunung sinabung diklaim gunung merapi,gunung
2023-03-12 14:52:36+00:00,alia_wol,mksdnya gimana gunung punya pasangan gunung lain merapi semeru gitu,gunung
2023-03-12 14:52:30+00:00,bbalungankere,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 14:52:26+00:00,_prexiousq,tolonglaa habis period b hiking gunung alai nak solat subuh kat puncak,gunung
2023-03-12 14:52:26+00:00,6an9_Said,maaf baru hadir baru turun gunung terimakasih,gunung
2023-03-12 14:52:22+00:00,LekKacung,gunung merapi malam ini,gunung
2023-03-12 14:51:56+00:00,Prihandono72,siaran pers bnpb maret gunung merapi kembali muntahkan awan panas guguran potensi bahaya km masyarakat sekitar,gunung
2023-03-12 14:51:46+00:00,Opposite6B90,turun gunung langsung ngegas prabowo senior menhan nya jokowi junior gak suaranya tuh,gunung
2023-03-12 14:51:36+00:00,lantip, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 14:51:28+00:00,Kata_Maret,kangen merapi gak suasana candi prambanan berlatar belakang gunung merapi,gunung
2023-03-12 14:51:22+00:00,Dennaaja_,per malam energi bumi gunung berapi indonesia mendadak besar secara metafisika biasanya urutan terb,gunung
2023-03-12 14:51:18+00:00,papayayapapay,anyone pls if happen u apalagi u dilapangan terbuka naik gunung etc better ruuuuun,gunung
2023-03-12 14:51:13+00:00,tiaqyute,mereka menyebutnya sebagai gunung api kiamat gunung merapi meletus pulau jawa,gunung
2023-03-12 14:51:04+00:00,LambeBocor2,gunung merapi pesonanya,gunung
2023-03-12 14:51:01+00:00,KakGupron,generasi muda diajarkan menyadarkan orang orang tua menyebalkan bapak ir benny dwika lonanda st m,gunung
2023-03-12 14:50:50+00:00,mahalakshwitch, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 14:50:50+00:00,ddsxtyukl,terjadi awan panas guguran gunung merapi maret pukul wib jarak luncur m mengarah barata daya k beb,gunung
2023-03-12 14:50:48+00:00,RheeDho,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis m,gunung
2023-03-12 14:50:41+00:00,kulineranjogja, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 14:50:40+00:00,who_knows2021,mitosnya jaga gunung merapi mbah petruk,gunung
2023-03-12 14:50:26+00:00,dhonieaz,wingi pesawat saiki gunung padahal gelare insinyur loh,gunung
2023-03-12 14:50:20+00:00,fqir odmother,udah tu kata pasti bikin eneg semangat se ayo coba nanjakk gunung gunung indonesiaaa,gunung
2023-03-12 14:50:06+00:00,kuliner_SKA, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 14:50:00+00:00,Nofafifu_,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis m,gunung
2023-03-12 14:49:57+00:00,edwindharma_s, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 14:49:53+00:00,ondutyyy,kangen merapi gak suasana candi prambanan berlatar belakang gunung merapi,gunung
2023-03-12 14:49:50+00:00,MitchMakareem,gunung e gek turu awas yen tangi medeni,gunung
2023-03-12 14:49:25+00:00,Susan345612, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 14:49:24+00:00,iamgepe,acehkini rt seekor harimau sumatera ditemukan mati kabupaten aceh selatan harimau diduga mati setelah terjerat bagian leher kawasan gunung padang keubeu gampong bukit meuh kecamatan meukek sabtu newsupdate update news,gunung
2023-03-12 14:49:22+00:00,dryuangga,gunung kelud,gunung
2023-03-12 14:49:16+00:00,troublewoble,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 14:49:04+00:00,RheeDho,gambaran umum temperatur jawa suhu puncak pukul siang nanti wilayah gunung pegunungan memang tempat terbaik bu,gunung
2023-03-12 14:49:03+00:00,liputan6dotcom,jalur evakuasi bencana erupsi gunung merapi sleman dalam kondisi sudah siap,gunung
2023-03-12 14:48:42+00:00,vanisfun,mereka menyebutnya sebagai gunung api kiamat gunung merapi meletus pulau jawa,gunung
2023-03-12 14:48:40+00:00,DianaSajaya,turun gunung langsung ngegas prabowo senior menhan nya jokowi junior gak suaranya tuh,gunung
2023-03-12 14:48:38+00:00,Desnyawaty,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis m,gunung
2023-03-12 14:48:22+00:00,Kaaaji12, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 14:47:55+00:00,byobfatkhur,mbah marijan bangkit gunung merapi,gunung
2023-03-12 14:47:42+00:00,okezonenews,sejak kemarin gunung merapi muntahkan kali awan panas guguran,gunung
2023-03-12 14:47:39+00:00,andajauh_,terjadi awan panas guguran gunung merapi maret pukul wib jarak luncur m mengarah barata daya k beb,gunung
2023-03-12 14:47:34+00:00,sanmtuary,lewat gunung himalaya,gunung
2023-03-12 14:47:34+00:00,okezonenews,sejak kemarin gunung merapi muntahkan kali awan panas guguran,gunung
2023-03-12 14:47:30+00:00,poskopmidiy, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 14:47:25+00:00,explecit99,dahsyatnya letusan gunung sinabung tinggi kolom km disertai luncuran awan panas km suara bergemuruh b,gunung
2023-03-12 14:47:21+00:00,petabencana, bencana bot melaporkan letusan gunung api sekitarmu silahkan kirim pesan melalui whatsapp facebook messenger telegram link bio,gunung
2023-03-12 14:47:20+00:00,Akazayanine5,mentue gunung kembang alhamdulillah selamat kebunnye tebenub bibikan pulau pinang juge alhamdulillah selamat gale sawah nye tebenub,gunung
2023-03-12 14:47:10+00:00,Gans_Flanker, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 14:47:10+00:00,aulyazr, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 14:47:06+00:00,miavita_store,hidup erupsi gunung sinabung sumut ,gunung
2023-03-12 14:47:06+00:00,okezonenews,sejak kemarin gunung merapi muntahkan kali awan panas guguran,gunung
2023-03-12 14:46:52+00:00,EsaBaguzz,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis m,gunung
2023-03-12 14:46:51+00:00,Rizki_Fahreza,video kejadian awanpanas guguran merapi tanggal maret pukul wib stasiun cctv tunggularum sleman masyara,gunung
2023-03-12 14:46:33+00:00,Polsek_smgsltn,semarang erupsi gunung merapi berlangsung membuat polda jateng menyiagakan pasukan bersiap mengirim personel daerah terdampak satuan brimob polda jateng diikuti ratusan personel markas komando jajaran satbrimob polda jateng minggu ,gunung
2023-03-12 14:46:32+00:00,Republik_Galaw,mendaki gunung lewati lembah sungai mengalir indah,gunung
2023-03-12 14:46:22+00:00,eghy_new,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis m,gunung
2023-03-12 14:46:20+00:00,bahraini093,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis m,gunung
2023-03-12 14:46:18+00:00,deny_bon,citra satelit sar kawasan gunung merapi,gunung
2023-03-12 14:46:14+00:00,seputar_wngr, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 14:46:08+00:00,AdhiPriyan,gunung nih mas,gunung
2023-03-12 14:46:06+00:00,deny_bon,gunung merapi pasca erupsi sabtu maret ,gunung
2023-03-12 14:46:04+00:00,harisN0,ini video gunung merapi berapa,gunung
2023-03-12 14:45:46+00:00,petabencana, bencana bot melaporkan letusan gunung api sekitarmu silahkan kirim pesan melalui whatsapp facebook messenger telegram link bio,gunung
2023-03-12 14:45:46+00:00,ayiys93, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 14:45:36+00:00,diny_ladiya,awanpanas guguran gunung merapi maret pukul wib terekam cctv induk frekom kemirikebo turi sleman,gunung
2023-03-12 14:45:32+00:00,casicaaa,tau kakk gunung batuu kalo cod an borma rancabelut gimana kak,gunung
2023-03-12 14:45:26+00:00,heyanggatrip,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis hingga,gunung
2023-03-12 14:45:11+00:00,kimdokjacorp,bisa kaak bahkan pembalut bisa ditaruh sepatu biar lecet kaki nya tiap naik gunung selalu nempelin pembalut sepatu gunung nambah grip lecet bisa ngilangin bau kaki kalo pake sepatu gunung persewaan bermanfaat bgtt,gunung
2023-03-12 14:45:10+00:00,maulidafrizka,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis m,gunung
2023-03-12 14:45:08+00:00,detik_jateng,bareng tokoh agama ganjar doakan warga sekitar gunung merapi,gunung
2023-03-12 14:45:05+00:00,TryA_TINA,tahukah ditemukan situs megalitik gunung padang membuktikan bangsa indonesia ras memiliki keunggulan,gunung
2023-03-12 14:44:54+00:00,ohsalimvanjava,ini gunung mending konsepnya kek gunung jawa tiap daki barang bawaan list kalo pas turun kurang dikenakan denda,gunung
2023-03-12 14:44:50+00:00,Kamalgya6,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis m,gunung
2023-03-12 14:44:42+00:00,ilhamfurqon7,mandali salah kata istilah populer setiap kali gunung merapi batuk memuntahkan lava dalam pe,gunung
2023-03-12 14:44:37+00:00,Ajiet03,beginiah kondisi terkini salah desa terdampak erupsi gunung merapi parah desa jombong kec,gunung
2023-03-12 14:44:26+00:00,merapi_uncover,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis malam aktivitas gunung merapi tampak aktif mengeluarkan guguran awan panas hajar prasetyo,gunung
2023-03-12 14:43:57+00:00,saladin040337,kebo dah turun gunung emas biar peppoboy bs nyapres,gunung
